response_id,date,customer_id,score,feedback,touchpoint,customer_segment
425,2025-04-14,C84436,8,Transformative for our operations.,Website,SMB
426,2025-04-09,C22799,4,Poor customer support.,Support,Consumer
427,2025-05-27,C35975,5,Satisfactory service.,Email,Consumer
428,2025-05-08,C59049,6,Decent performance.,Website,Enterprise
429,2025-05-21,C94759,3,Frequent issues and bugs.,Website,Consumer
430,2025-05-21,C39342,10,Excellent product and service!,Support,Consumer
431,2025-05-05,C28217,1,Needs significant improvement.,Email,Consumer
432,2025-04-11,C68318,3,Needs significant improvement.,Email,Enterprise
433,2025-05-17,C52299,9,Exceeded our expectations.,Website,Enterprise
434,2025-04-14,C13034,9,Outstanding support team.,Email,SMB
435,2025-04-23,C70309,2,Difficult to use.,Mobile App,Enterprise
436,2025-04-29,C31863,5,Generally satisfied.,Email,Enterprise
437,2025-05-18,C76737,9,Exceeded our expectations.,Email,SMB
438,2025-04-21,C71055,5,Average experience.,Website,SMB
439,2025-05-16,C87174,3,Frequent issues and bugs.,Mobile App,SMB
440,2025-05-24,C10264,10,Outstanding support team.,Support,Enterprise
441,2025-05-07,C85877,5,Some features could be better.,Website,Enterprise
442,2025-04-02,C61396,7,Decent performance.,Support,Consumer
443,2025-05-23,C14063,7,Good but room for improvement.,Email,SMB
444,2025-05-05,C51544,8,Very intuitive interface.,Website,SMB
445,2025-04-03,C56564,2,Not intuitive enough.,Website,SMB
446,2025-04-19,C20700,7,Good but room for improvement.,Email,Enterprise
447,2025-04-18,C70538,10,Transformative for our operations.,Email,Consumer
448,2025-05-15,C20125,1,Not intuitive enough.,Website,Enterprise
449,2025-04-01,C61973,10,Exceeded our expectations.,Email,SMB
450,2025-04-15,C86934,7,Could use some improvements.,Email,SMB
451,2025-04-14,C29499,6,Decent performance.,Email,Enterprise
452,2025-04-18,C28750,9,Best in class solution!,Support,Consumer
453,2025-04-12,C75968,5,Good product overall.,Mobile App,SMB
454,2025-04-21,C40139,5,Some features could be better.,Support,Enterprise
455,2025-04-27,C83698,1,Too many problems.,Email,Consumer
456,2025-05-31,C55927,5,Average experience.,Support,Consumer
457,2025-04-09,C66463,10,Great value for money.,Mobile App,Enterprise
458,2025-04-13,C19905,10,Very satisfied with the experience.,Website,Consumer
459,2025-04-13,C62738,6,Meets our basic needs.,Website,SMB
460,2025-04-13,C57388,3,Disappointed with the service.,Website,Enterprise
461,2025-04-19,C64661,6,Average experience.,Mobile App,SMB
462,2025-05-04,C53550,9,Excellent ROI for our business.,Mobile App,SMB
463,2025-04-05,C93318,4,Would not recommend.,Email,SMB
464,2025-05-12,C33029,7,Could use some improvements.,Mobile App,Enterprise
465,2025-05-15,C64308,8,Exceeded our expectations.,Mobile App,SMB
466,2025-04-21,C68812,2,Needs significant improvement.,Support,Consumer
467,2025-05-04,C69259,8,Exceeded our expectations.,Mobile App,Enterprise
468,2025-05-26,C81011,2,Would not recommend.,Website,Consumer
469,2025-05-25,C68833,8,Transformative for our operations.,Support,Enterprise
470,2025-05-20,C91447,6,Average experience.,Support,SMB
471,2025-04-25,C42961,9,Exceeded our expectations.,Mobile App,Consumer
472,2025-05-24,C60936,2,Needs significant improvement.,Support,Enterprise
473,2025-04-23,C15046,7,Good product overall.,Mobile App,SMB
474,2025-05-24,C16561,2,Too many problems.,Mobile App,SMB
475,2025-04-29,C40404,9,Exceeded our expectations.,Website,Enterprise
476,2025-04-23,C25441,7,Good but room for improvement.,Support,Enterprise
477,2025-04-25,C36637,3,Would not recommend.,Support,Enterprise
478,2025-04-01,C40698,3,Too many problems.,Website,SMB
479,2025-05-21,C84198,10,Great value for money.,Email,SMB
480,2025-04-10,C15479,1,Difficult to use.,Mobile App,Consumer
481,2025-05-03,C32777,10,Exceeded our expectations.,Support,SMB
482,2025-05-01,C46085,2,Needs significant improvement.,Email,Enterprise
483,2025-05-09,C44374,9,Excellent ROI for our business.,Support,Consumer
484,2025-05-01,C74353,9,Transformative for our operations.,Support,Enterprise
485,2025-04-17,C90191,6,Could use some improvements.,Support,SMB
486,2025-05-17,C54594,6,Average experience.,Email,Consumer
487,2025-05-22,C21703,6,Works as expected.,Mobile App,SMB
488,2025-04-27,C85223,6,Generally satisfied.,Email,Enterprise
489,2025-04-21,C63564,5,Some features could be better.,Email,Consumer
490,2025-05-14,C66715,10,Outstanding support team.,Website,SMB
491,2025-05-05,C89411,9,Best in class solution!,Support,Consumer
492,2025-04-12,C89319,5,Could use some improvements.,Email,SMB
493,2025-04-02,C50408,7,Some features could be better.,Mobile App,SMB
494,2025-05-11,C83945,6,Could use some improvements.,Email,Consumer
495,2025-04-19,C57427,3,Difficult to use.,Support,SMB
496,2025-04-17,C53030,1,Too many problems.,Website,Consumer
497,2025-04-09,C21915,7,Satisfactory service.,Mobile App,Consumer
498,2025-05-27,C51115,10,Best in class solution!,Website,Consumer
499,2025-04-29,C46238,2,Frequent issues and bugs.,Mobile App,Consumer
500,2025-04-10,C72340,7,Could use some improvements.,Mobile App,Enterprise
501,2025-04-28,C98757,10,Very intuitive interface.,Website,Consumer
502,2025-04-28,C51764,9,Outstanding support team.,Website,SMB
503,2025-04-27,C97978,3,Not intuitive enough.,Mobile App,SMB
504,2025-04-28,C86424,7,Some features could be better.,Email,SMB
505,2025-04-17,C19102,2,Not worth the price.,Website,Consumer
506,2025-05-03,C83583,10,Excellent ROI for our business.,Mobile App,SMB
507,2025-05-21,C74006,5,Average experience.,Email,Consumer
508,2025-04-25,C21331,2,Disappointed with the service.,Mobile App,Enterprise
509,2025-04-26,C79465,5,Good product overall.,Support,Consumer
510,2025-05-06,C56544,4,Would not recommend.,Mobile App,Consumer
511,2025-04-26,C35480,6,Some features could be better.,Support,SMB
512,2025-05-21,C68282,2,Not intuitive enough.,Support,Enterprise
513,2025-04-20,C77015,5,Good product overall.,Email,Enterprise
514,2025-04-26,C83945,1,Difficult to use.,Email,Consumer
515,2025-04-06,C19039,2,Poor customer support.,Mobile App,Enterprise
516,2025-04-17,C93481,3,Would not recommend.,Website,Enterprise
517,2025-04-20,C40080,5,Average experience.,Mobile App,Consumer
518,2025-05-01,C75847,7,Works as expected.,Email,Consumer
519,2025-05-12,C41792,4,Not intuitive enough.,Mobile App,Enterprise
520,2025-04-17,C78259,10,Excellent product and service!,Website,Enterprise
521,2025-05-30,C85822,4,Not intuitive enough.,Email,SMB
522,2025-05-17,C64251,10,Very intuitive interface.,Website,SMB
523,2025-05-15,C38641,3,Disappointed with the service.,Email,Consumer
524,2025-04-05,C52296,3,Poor customer support.,Mobile App,SMB
525,2025-05-29,C96542,7,Works as expected.,Email,Enterprise
526,2025-04-20,C94059,9,Very satisfied with the experience.,Email,Consumer
527,2025-05-16,C72247,10,Great value for money.,Support,SMB
528,2025-04-09,C12244,2,Not worth the price.,Email,SMB
529,2025-05-31,C58890,7,Some features could be better.,Support,Enterprise
530,2025-05-08,C92407,7,Some features could be better.,Mobile App,Enterprise
531,2025-04-19,C97606,3,Disappointed with the service.,Mobile App,Consumer
532,2025-05-25,C54306,10,Very intuitive interface.,Email,SMB
533,2025-05-01,C42651,7,Meets our basic needs.,Mobile App,Enterprise
534,2025-04-20,C78238,10,Exceeded our expectations.,Website,SMB
535,2025-05-17,C64770,6,Works as expected.,Mobile App,SMB
536,2025-05-29,C86337,7,Satisfactory service.,Website,Enterprise
537,2025-05-14,C70534,9,Very satisfied with the experience.,Mobile App,Enterprise
538,2025-05-31,C33668,2,Difficult to use.,Mobile App,Enterprise
539,2025-04-22,C79717,2,Too expensive for what it offers.,Support,Consumer
540,2025-04-26,C48499,5,Average experience.,Website,Consumer
541,2025-04-16,C56786,1,Would not recommend.,Email,Consumer
542,2025-05-23,C54213,7,Satisfactory service.,Mobile App,Consumer
543,2025-04-12,C16852,4,Poor customer support.,Support,SMB
544,2025-05-18,C55856,3,Needs significant improvement.,Email,SMB
545,2025-04-23,C34303,4,Difficult to use.,Support,Consumer
546,2025-04-03,C56244,4,Frequent issues and bugs.,Support,Consumer
547,2025-04-27,C24244,8,Very intuitive interface.,Support,Enterprise
548,2025-05-14,C73700,7,Satisfactory service.,Mobile App,Enterprise
549,2025-04-20,C53758,7,Good but room for improvement.,Support,Enterprise
550,2025-04-24,C99284,8,Great value for money.,Mobile App,Consumer
551,2025-05-25,C97081,5,Generally satisfied.,Website,Consumer
552,2025-04-30,C73688,4,Poor customer support.,Mobile App,SMB
553,2025-04-17,C23056,7,Generally satisfied.,Email,Enterprise
554,2025-05-17,C41142,10,Outstanding support team.,Email,Enterprise
555,2025-05-03,C73231,6,Decent performance.,Mobile App,Consumer
556,2025-05-20,C25317,4,Not worth the price.,Support,SMB
557,2025-05-18,C98716,2,Not intuitive enough.,Website,SMB
558,2025-04-19,C61001,6,Could use some improvements.,Website,Enterprise
559,2025-04-03,C22712,2,Too expensive for what it offers.,Mobile App,SMB
560,2025-04-24,C93614,3,Needs significant improvement.,Support,Consumer
561,2025-04-27,C22477,7,Good but room for improvement.,Support,Enterprise
562,2025-05-17,C27070,8,Great value for money.,Email,SMB
563,2025-04-27,C14621,1,Too many problems.,Support,SMB
564,2025-04-10,C67973,2,Not intuitive enough.,Website,SMB
565,2025-05-25,C56487,2,Disappointed with the service.,Support,SMB
566,2025-04-20,C86521,6,Works as expected.,Support,Consumer
567,2025-05-14,C46070,7,Average experience.,Website,Enterprise
568,2025-04-29,C73371,1,Not intuitive enough.,Support,SMB
569,2025-05-29,C51553,1,Difficult to use.,Support,SMB
570,2025-04-18,C85448,9,Exceeded our expectations.,Website,Consumer
571,2025-04-26,C47408,2,Difficult to use.,Email,Consumer
572,2025-05-27,C37302,6,Works as expected.,Website,Consumer
573,2025-05-20,C63002,5,Average experience.,Website,Consumer
574,2025-05-04,C46770,4,Too expensive for what it offers.,Email,Consumer
575,2025-04-25,C63799,4,Would not recommend.,Support,Enterprise
576,2025-05-02,C67859,1,Not worth the price.,Mobile App,Enterprise
577,2025-05-11,C59491,7,Could use some improvements.,Website,Consumer
578,2025-05-06,C68317,3,Would not recommend.,Mobile App,Enterprise
579,2025-04-19,C38421,4,Poor customer support.,Support,Enterprise
580,2025-04-03,C63129,1,Too many problems.,Website,Enterprise
581,2025-05-29,C46340,1,Frequent issues and bugs.,Email,Consumer
582,2025-05-17,C13167,5,Decent performance.,Mobile App,Consumer
583,2025-04-18,C45542,10,Best in class solution!,Support,Enterprise
584,2025-04-14,C19058,5,Decent performance.,Mobile App,Enterprise
585,2025-05-06,C32844,4,Needs significant improvement.,Website,SMB
586,2025-04-14,C39460,9,Excellent ROI for our business.,Email,Consumer
587,2025-04-16,C34190,10,Very intuitive interface.,Email,Enterprise
588,2025-05-29,C37709,10,Great value for money.,Mobile App,SMB
589,2025-04-21,C78091,8,Outstanding support team.,Email,Consumer
590,2025-05-10,C44992,8,Very intuitive interface.,Support,Consumer
591,2025-04-21,C22393,4,Difficult to use.,Support,Enterprise
592,2025-04-05,C96704,1,Would not recommend.,Email,Enterprise
593,2025-05-21,C28545,6,Good but room for improvement.,Email,Consumer
594,2025-04-22,C17327,3,Needs significant improvement.,Mobile App,SMB
595,2025-04-12,C88658,10,Excellent ROI for our business.,Support,SMB
596,2025-04-15,C50671,9,Exceeded our expectations.,Support,Enterprise
597,2025-04-22,C51020,6,Satisfactory service.,Website,Enterprise
598,2025-05-06,C48743,2,Poor customer support.,Mobile App,Consumer
599,2025-04-03,C71871,5,Meets our basic needs.,Mobile App,Enterprise
600,2025-05-28,C91979,2,Too expensive for what it offers.,Mobile App,Consumer
601,2025-04-29,C88140,7,Some features could be better.,Support,Consumer
602,2025-05-26,C51038,3,Not intuitive enough.,Support,Consumer
603,2025-05-28,C82230,2,Difficult to use.,Support,SMB
604,2025-04-06,C31335,1,Too expensive for what it offers.,Mobile App,Enterprise
605,2025-04-29,C13848,6,Satisfactory service.,Support,Consumer
606,2025-04-09,C78059,7,Generally satisfied.,Support,SMB
607,2025-05-13,C28480,3,Frequent issues and bugs.,Website,SMB
608,2025-05-13,C47757,1,Too many problems.,Website,Consumer
609,2025-04-17,C26883,7,Works as expected.,Email,Enterprise
610,2025-04-18,C20077,5,Generally satisfied.,Mobile App,Consumer
611,2025-05-30,C67591,10,Very satisfied with the experience.,Email,Consumer
612,2025-05-30,C91207,5,Works as expected.,Mobile App,SMB
613,2025-04-19,C40531,7,Meets our basic needs.,Support,Consumer
614,2025-04-11,C88299,9,Very intuitive interface.,Website,Consumer
615,2025-04-29,C40103,4,Disappointed with the service.,Website,Consumer
616,2025-04-03,C62830,9,Best in class solution!,Website,Enterprise
617,2025-05-11,C34105,10,Very intuitive interface.,Email,Consumer
618,2025-05-19,C35995,2,Frequent issues and bugs.,Email,SMB
619,2025-04-11,C82353,3,Disappointed with the service.,Email,SMB
620,2025-04-23,C51632,6,Average experience.,Website,Enterprise
621,2025-05-03,C43183,8,Outstanding support team.,Mobile App,SMB
622,2025-04-02,C94006,8,Excellent product and service!,Website,Consumer
623,2025-04-21,C16716,5,Generally satisfied.,Website,SMB
624,2025-04-07,C89643,2,Disappointed with the service.,Email,SMB
625,2025-05-25,C74746,9,Exceeded our expectations.,Mobile App,Enterprise
626,2025-04-27,C63136,10,Very satisfied with the experience.,Email,Enterprise
627,2025-05-11,C70237,9,Very intuitive interface.,Website,Enterprise
628,2025-05-02,C43569,10,Exceeded our expectations.,Mobile App,Enterprise
629,2025-05-01,C36881,9,Highly recommended!,Email,SMB
630,2025-04-18,C14810,8,Excellent ROI for our business.,Website,Consumer
631,2025-05-05,C28043,4,Disappointed with the service.,Mobile App,Consumer
632,2025-04-11,C73113,10,Transformative for our operations.,Support,SMB
633,2025-05-20,C53683,6,Satisfactory service.,Mobile App,SMB
634,2025-05-23,C65371,10,Transformative for our operations.,Mobile App,Enterprise
635,2025-05-04,C47827,2,Too expensive for what it offers.,Mobile App,SMB
636,2025-04-12,C13884,6,Average experience.,Email,Enterprise
637,2025-05-04,C71990,10,Highly recommended!,Mobile App,Enterprise
638,2025-04-30,C15301,4,Would not recommend.,Website,Consumer
639,2025-05-04,C79098,3,Too many problems.,Email,Consumer
640,2025-05-27,C19002,5,Good but room for improvement.,Mobile App,Enterprise
641,2025-05-01,C50420,4,Not worth the price.,Email,SMB
642,2025-04-17,C92480,2,Frequent issues and bugs.,Website,SMB
643,2025-05-13,C20126,1,Disappointed with the service.,Support,Enterprise
644,2025-04-30,C80702,7,Satisfactory service.,Website,Enterprise
645,2025-04-27,C28792,4,Not worth the price.,Mobile App,Enterprise
646,2025-04-02,C32538,5,Satisfactory service.,Mobile App,SMB
647,2025-04-12,C73868,10,Best in class solution!,Mobile App,SMB
648,2025-05-28,C56105,1,Not worth the price.,Website,SMB
649,2025-04-23,C74493,8,Exceeded our expectations.,Mobile App,Consumer
650,2025-04-07,C26960,1,Would not recommend.,Website,Enterprise
651,2025-04-13,C66099,6,Could use some improvements.,Support,Consumer
652,2025-04-22,C53091,3,Not intuitive enough.,Support,Consumer
653,2025-04-18,C53338,8,Excellent ROI for our business.,Email,Enterprise
654,2025-05-03,C43752,4,Needs significant improvement.,Email,Enterprise
655,2025-05-04,C34746,9,Great value for money.,Email,Enterprise
656,2025-04-26,C73905,7,Works as expected.,Mobile App,Consumer
657,2025-04-07,C99655,7,Good product overall.,Website,Enterprise
658,2025-04-08,C18640,9,Highly recommended!,Email,Consumer
659,2025-04-26,C76227,8,Excellent product and service!,Support,SMB
660,2025-04-25,C60095,10,Exceeded our expectations.,Support,Enterprise
661,2025-04-01,C17596,1,Not intuitive enough.,Mobile App,SMB
662,2025-04-03,C54619,3,Disappointed with the service.,Mobile App,Enterprise
663,2025-04-30,C12558,10,Outstanding support team.,Support,Enterprise
664,2025-04-05,C17960,4,Difficult to use.,Email,Consumer
665,2025-04-28,C32606,8,Great value for money.,Mobile App,Consumer
666,2025-05-22,C35361,6,Good product overall.,Email,Enterprise
667,2025-04-07,C57776,2,Poor customer support.,Support,Enterprise
668,2025-04-25,C66206,10,Best in class solution!,Support,Enterprise
669,2025-04-08,C65301,8,Very satisfied with the experience.,Mobile App,Enterprise
670,2025-04-16,C91292,1,Needs significant improvement.,Support,SMB
671,2025-05-04,C69160,5,Average experience.,Website,SMB
672,2025-04-07,C75682,5,Some features could be better.,Website,Consumer
673,2025-04-24,C13958,8,Very satisfied with the experience.,Mobile App,Enterprise
674,2025-04-17,C91598,5,Average experience.,Support,Enterprise
675,2025-05-06,C56165,4,Not worth the price.,Email,SMB
